width,noise,instance_number, greedy_mean,greedy_stdev,pagerank_value,regret_value,global_greedy,optimal_value
100,0.51,33,41.12,0.580914,41.5472,42.8077,42.1636,43.6945
100,0.51,34,41,0.570176,41.4025,42.1206,42.3197,43.4377
100,0.51,35,41.42,0.612762,41.9623,42.2877,42.4045,43.8109
100,0.51,36,41.02,0.667123,41.6827,42.3307,42.2128,43.6093
100,0.51,37,41.8,0.625072,42.4296,42.3773,43.2965,44.1401
100,0.51,38,41.14,0.643142,40.9882,42.1564,41.656,43.7784
100,0.51,39,41.1,0.574595,41.7631,42.1369,41.8217,43.6218
100,0.51,40,40.9,0.662352,41.3667,42.2361,42.1321,43.4731
100,0.51,41,41.16,0.59829,41.5417,42.0082,42.2893,43.6793
100,0.51,42,41.22,0.591603,41.3138,42.1975,42.4525,43.7397
100,0.51,43,40.9,0.613977,41.1521,41.7185,42.1603,43.3492
100,0.51,44,41.2,0.599395,41.376,42.0957,42.5462,43.6965
100,0.51,45,41.12,0.677514,41.6757,42.2793,42.2733,43.7229
100,0.51,46,41.7,0.540286,42.2654,42.6284,42.5987,43.9406
100,0.51,47,41.58,0.585552,41.5789,42.361,42.2437,43.9154
100,0.51,48,41.02,0.572207,41.1269,41.7966,42.3041,43.6256
100,0.51,49,41.14,0.610134,41.8136,41.9092,42.5513,43.5216
100,0.52,0,41.36,0.565228,41.9104,42.1317,42.5236,43.7751
100,0.52,1,41.24,0.59429,41.4665,42.7996,42.6551,43.7404
100,0.52,2,41.62,0.63261,42.2956,42.8773,42.7101,44.077
100,0.52,3,41.52,0.57967,41.8449,42.8291,42.9333,43.9459
100,0.52,4,41.06,0.668476,41.9126,41.8209,42.3792,43.6379
100,0.52,5,41.14,0.627727,41.5377,42.1591,42.9902,43.7189
100,0.52,6,40.62,0.577071,40.8417,41.1514,41.7599,43.0707
100,0.52,7,40.94,0.575378,41.2945,42.7826,42.1197,43.4038
100,0.52,8,40.62,0.534151,41.4237,41.7566,41.2887,43.034
100,0.52,9,41.14,0.608371,41.7331,42.2695,42.2827,43.6383
100,0.52,10,40.96,0.578612,40.8888,41.6377,42.1123,43.4774
100,0.52,11,41.52,0.611332,42.2719,43.2467,42.2717,44.0259
100,0.52,12,41,0.55401,41.2493,42.4354,42.2996,43.486
100,0.52,13,41.22,0.619384,41.7042,42.2427,42.3992,43.8341
100,0.52,14,41.38,0.648188,41.9524,43.0898,42.9603,43.9182
100,0.52,15,41.16,0.658624,42.07,42.0906,43.187,43.796
100,0.52,16,41.18,0.650722,41.6337,42.752,42.1456,43.6329
100,0.52,17,40.84,0.534421,41.4137,41.8408,42.0486,43.5593
100,0.52,18,41.22,0.630118,41.5569,42.7204,42.5217,43.7947
100,0.52,19,41.12,0.635926,41.4388,42.0557,42.369,43.6577
100,0.52,20,41.12,0.682043,41.6498,43.3089,42.4151,43.8997
100,0.52,21,41.88,0.552832,42.1079,43.1436,43.157,44.3366
100,0.52,22,41.12,0.621653,41.6188,42.2317,43.0151,43.6343
100,0.52,23,41.22,0.636096,41.5199,42.2241,42.5102,43.7309
100,0.52,24,41.24,0.579228,41.2648,42.6783,42.6395,43.6283
100,0.52,25,41.52,0.57901,41.6672,42.1816,42.4248,43.7742
100,0.52,26,41.6,0.551938,42.6728,42.9018,43.1404,44.0017
100,0.52,27,40.96,0.582889,41.5854,41.8656,42.5166,43.4211
100,0.52,28,41.1,0.623108,41.8711,42.2734,42.4274,43.5378
100,0.52,29,41.62,0.555127,41.8127,42.5412,42.9096,43.9067
100,0.52,30,41.52,0.617055,41.6892,42.6251,42.9738,43.9431
100,0.52,31,41.64,0.634922,42.1324,42.6688,42.5361,44.0366
100,0.52,32,41.24,0.65139,41.4504,42.6634,42.5132,43.65
100,0.52,33,40.88,0.570269,40.9946,41.7936,42.1642,43.461
100,0.52,34,41.22,0.639885,41.8865,42.2994,42.4009,43.5848
100,0.52,35,41.06,0.65886,41.327,42.2199,42.2463,43.5137
100,0.52,36,40.8,0.48587,41.1554,42.3749,41.6869,43.1071
100,0.52,37,41.38,0.598534,42.0045,42.6103,42.4345,43.807
100,0.52,38,41.38,0.590127,41.971,42.7212,42.5617,43.667
100,0.52,39,41.1,0.574587,41.7323,42.0946,42.7573,43.7099
100,0.52,40,41.3,0.623616,41.5554,42.1952,42.4511,43.733
100,0.52,41,41.26,0.582819,41.4714,42.7748,42.7431,43.5534
100,0.52,42,41.24,0.68708,42.0471,42.8422,42.5032,43.7711
100,0.52,43,41.12,0.649221,41.9077,41.8797,42.2835,43.5762
100,0.52,44,41.06,0.622161,42.4879,42.3296,42.1814,43.7758
100,0.52,45,41.26,0.647179,41.4956,42.5127,42.8288,43.8419
100,0.52,46,40.9,0.628501,40.6653,42.1452,42.2282,43.439
100,0.52,47,40.92,0.641988,41.2376,41.9378,42.1939,43.4408
100,0.52,48,41.92,0.59734,42.2811,42.5514,42.8658,44.0383
100,0.52,49,40.94,0.600143,40.4955,41.7554,42.2426,43.2996
100,0.53,0,40.96,0.544197,40.686,42.0401,42.8091,43.6038
100,0.53,1,41.6,0.615327,41.7507,42.3975,42.901,43.9279
100,0.53,2,40.78,0.542149,41.1319,42.1226,42.1856,43.4161
100,0.53,3,42.12,0.551527,42.668,42.523,43.5215,44.3942
100,0.53,4,41.32,0.613046,41.907,42.4228,42.3949,43.7514
100,0.53,5,41.94,0.53987,42.2812,42.7279,43.2013,43.996
100,0.53,6,41.04,0.711,41.2912,41.7235,42.2297,43.5833
100,0.53,7,41.78,0.54894,42.3456,42.4504,43.0049,44.1592
100,0.53,8,41.56,0.644875,41.4954,42.8227,42.7118,43.8695
100,0.53,9,41.08,0.665485,41.607,42.2196,42.6788,43.6399
100,0.53,10,41.38,0.598212,42.3954,41.9192,42.478,43.8855
100,0.53,11,40.92,0.572061,42.0416,42.0244,42.4932,43.5506
100,0.53,12,41.56,0.599789,42.0501,42.328,42.4516,43.7974
100,0.53,13,41.22,0.639891,40.834,42.6608,42.618,43.8173
100,0.53,14,41.24,0.67961,41.9048,42.2358,42.6421,43.8609
100,0.53,15,41.08,0.613647,42.1194,41.8026,42.0253,43.35
100,0.53,16,41.44,0.583399,41.94,42.4479,42.9499,43.839
100,0.53,17,41.12,0.707149,41.5906,42.3257,42.3928,43.84
100,0.53,18,41.38,0.627577,42.3379,42.3205,42.4447,43.8673
100,0.53,19,41.44,0.636086,41.299,42.1798,42.9188,43.9734
100,0.53,20,41.36,0.637771,41.9363,42.6416,42.7189,43.8733
100,0.53,21,41.46,0.5632,41.6718,42.3839,43.1658,43.805
100,0.53,22,41.24,0.625896,41.7121,42.1879,42.3819,43.5957
100,0.53,23,41.06,0.622736,41.3509,41.7788,42.1322,43.462
100,0.53,24,41.02,0.620324,41.9732,42.1162,42.2867,43.4618
100,0.53,25,41.08,0.602258,41.488,41.9118,42.2733,43.5001
100,0.53,26,41.74,0.479902,42.1639,42.5205,42.3773,43.9319
100,0.53,27,41.64,0.571666,42.1454,43.027,42.5644,43.8317
100,0.53,28,41.04,0.58235,41.3932,42.014,42.2658,43.3767
100,0.53,29,41.2,0.604033,41.7488,42.0889,42.6857,43.7981
100,0.53,30,41.22,0.606566,41.8149,42.5335,42.2893,43.7249
100,0.53,31,41.02,0.638912,41.7514,42.2017,42.2853,43.4823
100,0.53,32,41.56,0.532831,42.049,42.6752,42.5323,44.0216
100,0.53,33,41.58,0.58459,41.9546,42.8571,43.0982,43.9735
100,0.53,34,41.26,0.641527,42.1223,41.9894,42.6045,43.7174
100,0.53,35,40.94,0.596833,41.3845,42.5474,42.4533,43.6007
100,0.53,36,41.58,0.56535,42.2275,42.3941,42.9661,44.1551
100,0.53,37,41.74,0.525187,42.1022,42.5784,42.5648,43.9523
100,0.53,38,41.12,0.61047,41.5998,42.1105,42.3944,43.6023
100,0.53,39,41.06,0.654172,42.0718,42.3626,42.6943,43.6253
100,0.53,40,41.64,0.638191,42.2801,42.7684,42.855,43.8625
100,0.53,41,41.48,0.546242,42.0047,42.4141,42.4266,43.8832
100,0.53,42,41.04,0.602696,41.4758,41.9956,42.7123,43.5846
100,0.53,43,41.18,0.63158,41.8086,41.7223,42.4595,43.7654
100,0.53,44,41.5,0.517327,41.7937,42.9172,42.2571,43.7686
100,0.53,45,41.26,0.620401,42.0248,42.1438,42.7079,43.6517
100,0.53,46,41.5,0.578931,41.9898,42.7368,42.7145,44.0023
100,0.53,47,41.18,0.629878,41.4432,42.5541,42.6134,43.8818
100,0.53,48,40.86,0.542572,41.1346,41.7356,41.8572,43.2696
100,0.53,49,41.38,0.590063,41.6604,42.7378,42.9774,43.8444
100,0.54,0,41.34,0.602728,41.7459,42.2631,42.6001,43.7888
100,0.54,1,41.64,0.579819,42.855,42.8131,43.1755,44.0384
100,0.54,2,41.26,0.6142,41.8731,42.424,42.479,43.6855
100,0.54,3,41.28,0.628323,41.9215,42.0342,42.7491,43.7578
100,0.54,4,41.62,0.62039,41.7375,42.8981,42.6886,43.992
100,0.54,5,41.64,0.576671,42.3567,42.7474,42.9516,44.0011
100,0.54,6,41.8,0.534465,41.8958,42.8736,42.9343,44.0019
100,0.54,7,40.94,0.650111,41.4416,42.1635,42.1757,43.5153
100,0.54,8,41.48,0.644106,42.0187,42.5685,42.7955,44.1693
100,0.54,9,41.34,0.592544,41.8608,42.5278,41.8674,43.7499
100,0.54,10,41.34,0.596844,42.0935,42.2484,42.5753,43.6703
100,0.54,11,41.3,0.632887,41.7604,42.2823,42.2346,43.8065
100,0.54,12,40.82,0.61211,41.3435,42.3566,42.1838,43.4417
100,0.54,13,41.3,0.611142,41.5251,41.6743,42.4321,43.8305
100,0.54,14,40.94,0.610065,41.4818,41.4917,42.3315,43.3404
100,0.54,15,41.06,0.669933,41.656,42.1274,42.6831,43.5767
100,0.54,16,40.7,0.536809,40.9656,40.9276,41.9196,43.1752
100,0.54,17,41.38,0.612962,41.2634,42.9143,42.4764,43.9986
100,0.54,18,41.42,0.610317,41.6157,42.3347,42.7072,43.9514
100,0.54,19,41.4,0.609976,41.5442,42.7839,42.9136,44.0613
100,0.54,20,41.96,0.623632,42.3978,43.0762,42.3431,44.2605
100,0.54,21,41.06,0.541358,41.7632,42.1054,41.9405,43.527
100,0.54,22,41.32,0.622089,41.8288,42.8156,42.7707,43.9554
100,0.54,23,41.06,0.678952,42.0854,42.205,42.5076,43.7953
100,0.54,24,41.34,0.638416,42.5153,42.6211,42.7744,44.0303
100,0.54,25,40.98,0.641374,41.5522,41.71,42.205,43.4807
100,0.54,26,41.42,0.581354,42.2416,42.4473,42.2729,43.9074
100,0.54,27,41.72,0.552653,41.9855,42.2955,42.7649,43.9671
100,0.54,28,41.56,0.623842,42.2017,42.3439,43.0436,43.9551
100,0.54,29,41.24,0.572008,42.1907,42.4245,42.5058,43.6778
100,0.54,30,41.42,0.641239,42.31,42.7698,42.5898,43.9992
100,0.54,31,41.56,0.550391,42.3679,42.3795,42.8297,43.9968
100,0.54,32,41.02,0.654917,42.1067,42.3021,41.9587,43.5173
100,0.54,33,41.46,0.638127,42.3641,42.4733,42.3293,43.9806
100,0.54,34,41,0.588883,41.3346,42.2713,42.2072,43.5437
100,0.54,35,41.5,0.560619,42.1389,42.4653,42.8302,43.9163
100,0.54,36,41.86,0.58798,42.2764,42.5237,42.6602,44.1115
100,0.54,37,41.6,0.600094,41.8929,42.8706,42.8308,44.0106
100,0.54,38,41.18,0.639185,41.6586,42.5609,42.0125,43.6606
100,0.54,39,41.62,0.604395,42.265,42.6812,43.335,44.1755
100,0.54,40,41.26,0.606637,42.0155,42.2725,42.7108,43.7429
100,0.54,41,41,0.65255,41.3745,41.8723,41.783,43.4531
100,0.54,42,41.92,0.658962,42.4512,42.2428,43.2236,44.354
100,0.54,43,40.94,0.635733,42.0545,42.0642,42.3154,43.5374
100,0.54,44,40.96,0.619179,41.727,41.544,42.0772,43.6843
100,0.54,45,41.24,0.607647,41.3742,42.1754,42.3344,43.6466
100,0.54,46,41.68,0.511338,42.2324,42.9239,42.3844,43.9936
100,0.54,47,41.26,0.635187,42.0374,42.5784,42.6983,43.6644
100,0.54,48,41.5,0.596781,42.0948,42.2102,42.4242,43.8582
100,0.54,49,41.36,0.600601,41.8555,42.4445,42.8031,43.7048
100,0.55,0,41.04,0.60928,41.8883,42.4281,42.3817,43.6714
100,0.55,1,41.44,0.551626,41.8286,42.6206,42.7053,44.021
100,0.55,2,41.74,0.528246,42.2743,42.0525,42.4053,43.9857
100,0.55,3,41.6,0.665277,42.5281,42.3759,42.4233,44.0964
100,0.55,4,41.42,0.618233,42.2442,42.981,42.3757,43.856
100,0.55,5,41.18,0.568364,40.9172,42.1458,42.2368,43.7551
100,0.55,6,41.5,0.65018,42.0164,42.35,42.7404,43.8715
100,0.55,7,41.74,0.650506,43.1983,42.9359,43.0877,44.2797
100,0.55,8,41.48,0.590721,41.9263,42.9417,42.9235,43.9685
100,0.55,9,41.34,0.611505,41.7186,42.5516,42.5305,43.7274
100,0.55,10,41.64,0.544368,41.9396,42.5784,43.2334,44.163
100,0.55,11,41.16,0.635183,41.8068,41.6512,42.1066,43.8594
100,0.55,12,41.48,0.633308,42.2403,42.5036,42.5706,44.0029
100,0.55,13,41.5,0.580843,41.9143,42.3476,42.3746,43.824
100,0.55,14,41.3,0.587069,41.7332,41.9141,42.3256,43.5791
100,0.55,15,41.22,0.648721,42.2771,42.4453,42.7894,43.8618
100,0.55,16,41.04,0.571854,41.2573,42.0722,42.244,43.5566
100,0.55,17,41.5,0.638528,42.3224,42.2838,42.6789,43.8808
100,0.55,18,41.42,0.610799,41.9121,42.9704,42.6104,43.9354
100,0.55,19,41.18,0.635424,41.9248,42.3293,42.425,43.6364
100,0.55,20,41.54,0.556512,42.2266,42.0207,43.1982,43.8283
100,0.55,21,41.76,0.566648,41.614,42.6421,43.314,44.1775
100,0.55,22,41.64,0.520087,41.4391,42.2626,42.5451,44.0746
100,0.55,23,41.42,0.558253,42.1723,42.373,42.7525,43.8611
100,0.55,24,41.3,0.658316,41.65,43.037,43.114,43.8587
100,0.55,25,41.94,0.555597,42.1238,42.9915,42.9104,44.3228
100,0.55,26,41.32,0.584186,42.0916,42.8338,42.7367,43.7178
100,0.55,27,41.36,0.673951,42.1126,42.7091,42.7041,43.7859
100,0.55,28,41.34,0.581168,41.7429,42.4393,42.4596,43.7392
100,0.55,29,40.8,0.573489,41.8662,42.3669,42.6337,43.4763
100,0.55,30,41.74,0.586961,42.1617,42.9464,43.1037,44.1007
100,0.55,31,41.02,0.571076,41.7488,42.198,42.3108,43.5284
100,0.55,32,41.36,0.623722,42.4186,42.6472,42.3867,43.6499
100,0.55,33,41.28,0.657851,41.6905,41.9919,42.5768,43.9465
100,0.55,34,41.82,0.571816,42.2839,42.9903,43.1087,44.2038
100,0.55,35,41.32,0.605119,41.7158,42.8752,42.7567,43.8911
100,0.55,36,41.5,0.557903,41.5242,42.5485,42.6994,43.8488
100,0.55,37,41.04,0.559551,41.4638,42.3032,42.344,43.5868
100,0.55,38,41.14,0.673864,41.4832,41.645,42.0044,43.8034
100,0.55,39,41.6,0.581918,41.8822,42.742,43.2028,44.1257
100,0.55,40,41.84,0.60807,42.9604,42.9962,42.9701,44.1467
100,0.55,41,41.24,0.623194,42.0563,42.455,42.551,43.8988
100,0.55,42,41.04,0.575695,41.5828,42.3257,42.663,43.624
100,0.55,43,41.6,0.574442,41.9067,42.3614,42.5678,43.8517
100,0.55,44,41.88,0.570423,42.2519,42.676,42.5424,44.2066
100,0.55,45,41.4,0.608495,41.9247,42.6307,42.344,43.8093
100,0.55,46,41.4,0.660117,41.8561,42.6486,42.5036,43.9012
100,0.55,47,41.88,0.519379,42.8784,42.5891,43.0817,44.154
100,0.55,48,41.92,0.595769,42.046,42.4674,43.1605,44.2559
100,0.55,49,41.22,0.613084,41.9811,42.1974,42.4179,43.7714
100,0.56,0,40.92,0.560138,41.6508,42.1836,42.3838,43.3573
100,0.56,1,41.52,0.595603,42.6011,42.4855,42.7382,44.0306
100,0.56,2,41.56,0.601635,41.8447,42.7396,42.8926,44.0068
100,0.56,3,41.34,0.618424,41.9116,42.4672,42.594,43.7324
100,0.56,4,41.46,0.557278,42.1592,42.2319,42.5481,43.8102
100,0.56,5,41.46,0.590339,42.074,42.2533,42.5331,43.9779
100,0.56,6,41.88,0.544572,42.0466,42.4945,43.2497,44.0735
100,0.56,7,41.72,0.552507,42.0272,43.1074,43.2071,44.214
100,0.56,8,41.86,0.585663,42.7865,42.7332,43.2036,44.1571
100,0.56,9,41.54,0.659068,41.9243,42.5459,42.8912,43.7761
100,0.56,10,41.54,0.519272,42.257,42.64,42.5326,43.7981
100,0.56,11,41.38,0.606743,42.0425,42.754,42.1322,43.8662
100,0.56,12,41.22,0.707573,41.2516,42.5762,42.1734,43.8911
100,0.56,13,41.56,0.567841,42.5388,42.536,42.7491,43.9205
100,0.56,14,41.56,0.594562,42.1096,42.6716,42.5332,43.9951
100,0.56,15,41.5,0.578097,41.8288,42.6024,42.604,43.8289
100,0.56,16,41.62,0.562189,42.1461,41.9823,42.587,43.9239
100,0.56,17,41.74,0.692422,41.7204,42.6277,43.1387,44.3784
100,0.56,18,40.9,0.577594,41.6989,42.3272,42.1622,43.5098
100,0.56,19,40.74,0.62193,40.8672,42.3326,41.6729,43.481
100,0.56,20,41.06,0.646851,41.8898,42.0923,42.646,43.4046
100,0.56,21,41.38,0.569232,41.7662,42.2984,42.9305,43.7584
100,0.56,22,41.9,0.595223,42.03,42.4775,43.5411,44.2449
100,0.56,23,41.16,0.635852,42.057,42.5707,41.7906,43.6942
100,0.56,24,41.64,0.543766,42.6919,42.9546,43.2248,44.0268
100,0.56,25,41.76,0.591753,42.013,42.4992,42.7835,44.3032
100,0.56,26,41.42,0.572078,41.6353,43.0317,43.0124,43.939
100,0.56,27,41.34,0.616359,41.8049,42.9147,42.6744,43.861
100,0.56,28,41.28,0.678796,41.5911,42.4697,42.763,43.8527
100,0.56,29,41.3,0.587018,41.4206,42.4512,42.7704,43.8238
100,0.56,30,41.18,0.566547,42.1836,41.9295,42.2961,43.7285
100,0.56,31,41.02,0.629283,41.33,42.0433,42.6099,43.5722
100,0.56,32,41.38,0.611095,42.3145,42.7859,43.0124,43.8931
100,0.56,33,41.08,0.605379,41.7113,42.3924,42.1789,43.6286
100,0.56,34,41.26,0.634865,42.5098,42.3737,42.6486,43.8299
100,0.56,35,41.6,0.601375,41.7844,42.946,42.5149,44.1139
100,0.56,36,42.04,0.560656,42.9552,43.1041,43.284,44.5142
100,0.56,37,41.66,0.621243,42.1375,41.9508,42.5333,44.0024
100,0.56,38,41.3,0.63074,42.2207,42.2445,42.1434,43.6897
100,0.56,39,41.72,0.579355,42.0894,42.5014,43.303,44.1691
100,0.56,40,41.46,0.603028,41.5268,42.6131,42.6515,43.8077
100,0.56,41,41.78,0.533178,42.2401,42.0659,42.8048,44.0416
100,0.56,42,40.96,0.661639,41.8324,42.351,42.5208,43.6333
100,0.56,43,41.44,0.561297,41.2215,42.2986,42.4221,43.8385
100,0.56,44,41.38,0.631586,41.8937,42.8288,42.7266,43.7736
100,0.56,45,41.48,0.595318,41.7452,42.0129,42.6963,43.8744
100,0.56,46,41.52,0.553736,41.7798,42.6049,42.7592,43.8472
100,0.56,47,41.88,0.55941,42.3679,43.1662,42.7796,44.2063
100,0.56,48,41.34,0.676813,41.7646,42.0481,42.5693,43.8443
100,0.56,49,41.06,0.625795,41.6639,42.4483,42.3555,43.6463
100,0.57,0,41.18,0.631421,42.4503,42.3525,42.2718,43.7524
100,0.57,1,41.6,0.592793,41.8209,42.4946,42.2184,44.0656
100,0.57,2,41,0.640184,41.2834,41.6801,41.539,43.4836
100,0.57,3,40.98,0.705692,41.4101,42.5786,42.354,43.6712
100,0.57,4,41.7,0.532028,42.1573,42.3533,42.9245,43.9311
100,0.57,5,41.54,0.58033,41.961,42.7576,42.7231,43.9681
100,0.57,6,41.6,0.617317,42.2354,42.7035,42.8788,44.1417
100,0.57,7,41.66,0.629161,41.8866,43.0714,42.4427,44.0158
100,0.57,8,41.42,0.610127,42.1321,42.3251,42.7356,44.0209
100,0.57,9,41.42,0.576085,42.3811,43.0483,42.3044,43.7782
100,0.57,10,40.94,0.601758,41.6775,41.4192,42.3196,43.5445
100,0.57,11,41.54,0.640543,42.0591,42.8179,43.3265,43.9036
100,0.57,12,41.88,0.573354,41.9983,42.5406,43.295,44.2942
100,0.57,13,41.56,0.554424,41.8901,43.052,42.8097,44.1489
100,0.57,14,41.48,0.58801,41.6357,43.0744,42.8424,44.1646
100,0.57,15,41.84,0.609318,42.4887,42.396,42.9053,44.1509
100,0.57,16,41.56,0.57965,41.6737,42.452,42.7667,43.8802
100,0.57,17,41.54,0.616642,41.4088,43,43.0903,44.0689
100,0.57,18,41.42,0.642102,41.8062,42.3069,43.0297,43.8897
100,0.57,19,41.16,0.60174,42.2756,42.7421,42.3595,43.7451
100,0.57,20,41.52,0.601479,41.6953,42.2947,42.6971,44.0047
100,0.57,21,41.28,0.622687,41.4991,42.8909,42.7156,43.8937
100,0.57,22,41.64,0.594866,42.5184,42.3249,43.1287,44.1007
100,0.57,23,41.1,0.654139,42.1321,42.0922,42.3129,43.6594
100,0.57,24,41.58,0.620824,41.9114,42.9082,42.6737,44.0019
100,0.57,25,41.46,0.607807,42.0581,42.2257,42.8637,44.175
100,0.57,26,41.16,0.611618,41.7218,41.9184,42.5653,43.573
100,0.57,27,41.86,0.477632,42.1205,42.4252,42.9529,44.0085
100,0.57,28,41.7,0.554851,42.2743,42.5756,42.9458,44.0044
100,0.57,29,41.2,0.681699,41.9251,42.428,42.6847,43.709
100,0.57,30,41.8,0.566139,42.4326,42.8529,43.1046,44.2948
100,0.57,31,41.22,0.627073,41.2849,42.3592,42.4331,43.8646
100,0.57,32,41.76,0.646719,42.3244,42.6452,43.2809,44.2681
100,0.57,33,41.74,0.633473,42.2709,42.7349,43.0502,44.2133
100,0.57,34,41.7,0.547606,41.5712,42.4288,43.2833,43.935
100,0.57,35,41.84,0.621423,42.5433,43.3329,42.8291,44.2155
100,0.57,36,41.48,0.635674,41.9008,42.3991,42.4818,43.9674
100,0.57,37,42.02,0.648735,42.6067,42.9477,43.0058,44.5324
100,0.57,38,41.82,0.602671,42.1979,42.7035,43.0089,44.2006
100,0.57,39,41.66,0.549005,41.5647,42.4074,42.4656,44.0188
100,0.57,40,41.44,0.597142,41.9072,42.4349,42.7209,43.7618
100,0.57,41,41.72,0.623976,42.3618,42.9592,42.7606,44.3085
100,0.57,42,41.48,0.625115,41.5504,42.8789,42.4384,43.9445
100,0.57,43,41.9,0.617338,43.1319,42.8033,43.389,44.2208
100,0.57,44,41.48,0.646325,42.1389,42.8155,42.8338,43.9337
100,0.57,45,41.1,0.634627,41.3568,42.1936,42.4141,43.6843
100,0.57,46,41.84,0.551984,42.6557,42.66,42.531,44.1426
100,0.57,47,41.82,0.577276,42.368,42.6522,42.8771,44.2539
100,0.57,48,42.02,0.634823,42.4399,42.5551,43.2728,44.4345
100,0.57,49,41.78,0.546537,42.5324,42.9654,42.8589,44.3113
100,0.58,0,41.06,0.646591,41.3954,42.7546,42.2783,43.616
100,0.58,1,41.3,0.64435,42.0903,41.8556,42.414,43.8822
100,0.58,2,41.68,0.55293,42.0919,42.0877,43.0311,43.997
100,0.58,3,41.46,0.642656,42.0174,42.6106,42.7565,43.8397
100,0.58,4,41.56,0.583183,41.9093,42.6035,42.5163,43.9122
100,0.58,5,41.18,0.643848,41.6229,42.7544,42.6314,43.8799
100,0.58,6,41.84,0.610113,42.3046,43.3961,42.904,44.2539
100,0.58,7,41.06,0.659665,41.6624,41.6406,42.1665,43.6431
100,0.58,8,41.36,0.600856,42.3184,42.4258,42.7815,43.8057
100,0.58,9,41.54,0.55023,42.281,42.131,42.8698,44.174
100,0.58,10,41.78,0.535372,42.2699,43.1638,42.3313,44.1587
100,0.58,11,41.8,0.586679,42.3263,43.0969,42.5065,44.0516
100,0.58,12,41.56,0.580799,41.9387,42.7692,42.6511,43.9992
100,0.58,13,41.72,0.541465,42.5969,42.2934,43.1142,44.1444
100,0.58,14,41.08,0.617409,41.3685,41.9552,42.5154,43.8514
100,0.58,15,41.74,0.619209,41.9903,43.6081,43.0928,44.1597
100,0.58,16,41.4,0.575876,41.4876,42.7875,42.4631,43.9249
100,0.58,17,41.4,0.605267,41.0349,42.419,42.7609,44.0161
100,0.58,18,41.6,0.546176,41.6586,42.9622,42.8147,43.9834
100,0.58,19,41.54,0.614617,42.2448,42.5411,42.4895,43.9753
100,0.58,20,41.98,0.57504,42.7623,42.9118,43.3533,44.2804
100,0.58,21,41.68,0.580376,42.8181,41.9893,42.4341,44.0063
100,0.58,22,41.88,0.574843,42.115,43.244,42.6318,44.3048
100,0.58,23,41.24,0.585595,40.5289,42.4781,42.6714,43.7283
100,0.58,24,41.9,0.668326,42.3711,42.4622,43.5917,44.2917
100,0.58,25,41.98,0.61726,42.1382,42.4184,43.2822,44.327
100,0.58,26,41.44,0.598441,42.114,42.4864,42.2737,43.9954
100,0.58,27,41.46,0.592047,42.0435,42.512,42.5743,43.7907
100,0.58,28,41.82,0.545117,42.5938,42.4834,43.0578,44.3097
100,0.58,29,41.36,0.583679,42.1985,42.5156,42.6279,43.904
100,0.58,30,41.42,0.613629,41.8902,42.6145,42.1022,43.9947
100,0.58,31,41.66,0.563236,42.0107,43.0256,43.0873,44.0156
100,0.58,32,41.5,0.637931,41.5602,42.2631,42.7414,43.9755
100,0.58,33,41.18,0.617582,41.1323,42.56,42.2872,43.6532
100,0.58,34,41.66,0.619223,42.4753,42.9125,42.8702,44.0164
100,0.58,35,41.44,0.630737,41.4956,42.2327,42.5766,44.0011
100,0.58,36,41.58,0.499435,41.7708,42.7252,42.687,43.9468
100,0.58,37,41.48,0.554948,42.0887,42.8625,42.8325,44.0841
100,0.58,38,41.64,0.646944,42.4392,43.4079,43.0136,44.1912
100,0.58,39,41.64,0.613717,42.1662,42.5423,42.4892,44.1661
100,0.58,40,41.3,0.679815,42.0504,42.5529,42.6796,43.8932
100,0.58,41,41.62,0.52225,41.4361,42.299,42.8515,44.0032
100,0.58,42,41.84,0.574893,42.6145,42.6051,43.1469,44.3022
100,0.58,43,41.44,0.556345,41.7964,42.7637,42.4458,43.8672
100,0.58,44,41.92,0.566589,42.7903,43.1472,43.0555,44.3709
100,0.58,45,41.46,0.610518,42.1115,43.0989,43.0085,44.0335
100,0.58,46,41.5,0.681215,42.1825,42.7182,42.6911,44.06
100,0.58,47,41.72,0.582331,42.1505,42.2783,42.8777,44.103
100,0.58,48,41.06,0.640343,41.3181,42.4668,42.0361,43.5255
100,0.58,49,41.58,0.5969,41.951,42.9162,42.7399,44.1071
100,0.59,0,41.4,0.613918,42.1386,42.4029,42.6518,43.7251
100,0.59,1,41.3,0.654916,41.8534,42.9983,42.8864,43.9282
100,0.59,2,42.24,0.597336,42.7388,43.5215,43.0332,44.5158
100,0.59,3,41.74,0.529923,42.7054,41.9719,42.439,44.1831
100,0.59,4,41.82,0.563902,42.606,43.3229,43.4239,44.1964
100,0.59,5,41.64,0.60068,42.6616,42.8015,42.7669,44.1037
100,0.59,6,41.64,0.654929,41.7092,43.2627,43.2993,44.2775
100,0.59,7,41.4,0.569833,41.6288,42.5273,42.4594,43.8319
100,0.59,8,41.48,0.612693,41.8461,42.3116,42.7858,44.0047
100,0.59,9,41.58,0.603199,41.7053,41.963,42.5649,44.0279
100,0.59,10,41.8,0.544037,41.1352,42.8392,42.736,44.2806
100,0.59,11,41.9,0.587699,42.5561,42.5816,42.8266,44.4286
100,0.59,12,41.56,0.605275,41.7913,42.2616,42.9579,44.0378
100,0.59,13,41.7,0.582275,41.9559,43.0894,42.8023,44.4147
